source;source_url;target_url;relation;target_id
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;http://hl7.org/fhir/ValueSet/identifier-use;Bound_Req;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;http://hl7.org/fhir/ValueSet/identifier-type;Bound_Ext;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;http://hl7.org/fhir/StructureDefinition/Organization;references;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;http://hl7.org/fhir/ValueSet/administrative-gender;Bound_Req;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;http://hl7.org/fhir/StructureDefinition/patient-birthTime;extension;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;https://www.ehealth.fgov.be/standards/fhir/ValueSet/be-civilstate;Bound_Req;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;https://www.ehealth.fgov.be/standards/fhir/ValueSet/be-contactperson;Bound_Ext;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-organization;references;be-organization
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;references;be-practitioner
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;references;be-practitionerrole
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;http://hl7.org/fhir/StructureDefinition/Patient;references;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
be-patient;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;http://hl7.org/fhir/ValueSet/link-type;Bound_Req;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/consent-state-codes;Bound_Req;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/consent-scope;Bound_Ext;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;https://www.ehealth.fgov.be/standards/fhir/ValueSet/be-vs-patientwill-category;Bound_Req;be-vs-patientwill-category
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;references;be-patient
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-organization;references;be-organization
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;references;be-practitioner
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;references;be-practitionerrole
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/Organization;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/Consent;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/DocumentReference;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/Contract;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/QuestionnaireResponse;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/consent-policy;Bound_Ext;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/Patient;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/consent-provision-type;Bound_Req;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/security-role-type;Bound_Ext;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/Device;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/Group;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/CareTeam;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/Practitioner;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/PractitionerRole;references;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/consent-action;Bound_Exam;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/security-labels;Bound_Ext;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://terminology.hl7.org/ValueSet/v3-PurposeOfUse;Bound_Ext;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/consent-content-class;Bound_Ext;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;https://www.ehealth.fgov.be/standards/fhir/ValueSet/be-vs-patientwill-code;Bound_Req;be-vs-patientwill-code
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/ValueSet/consent-data-meaning;Bound_Req;
be-patientwill;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patientwill;http://hl7.org/fhir/StructureDefinition/Resource;references;
be-practitioner;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-practitioner;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;http://hl7.org/fhir/ValueSet/identifier-use;Bound_Req;
be-practitioner;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;http://hl7.org/fhir/ValueSet/identifier-type;Bound_Ext;
be-practitioner;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;http://hl7.org/fhir/StructureDefinition/Organization;references;
be-practitioner;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;http://hl7.org/fhir/ValueSet/administrative-gender;Bound_Req;
be-practitioner;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;http://terminology.hl7.org/ValueSet/v2-2.7-0360;Bound_Exam;
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;references;be-practitioner
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-organization;references;be-organization
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;http://hl7.org/fhir/ValueSet/practitioner-role;Bound_Exam;
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;http://hl7.org/fhir/ValueSet/c80-practice-codes;Bound_Pref;
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;http://hl7.org/fhir/StructureDefinition/Location;references;
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;http://hl7.org/fhir/StructureDefinition/HealthcareService;references;
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;http://hl7.org/fhir/ValueSet/days-of-week;Bound_Req;
be-practitionerrole;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;http://hl7.org/fhir/StructureDefinition/Endpoint;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-ext-problem-origin-type;extension;be-ext-problem-origin-type
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/ValueSet/condition-clinical;Bound_Req;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/ValueSet/condition-ver-status;Bound_Req;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/ValueSet/be-vs-problem-category;Bound_Ext;be-vs-problem-category
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/ValueSet/condition-severity;Bound_Pref;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/ValueSet/be-vs-problem-code;Bound_Ext;be-vs-problem-code
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/ValueSet/be-vs-bodysite;Bound_Req;be-vs-bodysite
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-ext-laterality;extension;be-ext-laterality
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-patient;references;be-patient
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/StructureDefinition/Encounter;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitioner;references;be-practitioner
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-practitionerrole;references;be-practitionerrole
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/ValueSet/condition-stage;Bound_Exam;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/StructureDefinition/ClinicalImpression;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/StructureDefinition/DiagnosticReport;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/StructureDefinition/Observation;references;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/ValueSet/condition-stage-type;Bound_Exam;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/ValueSet/manifestation-or-symptom;Bound_Exam;
be-problem;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-problem;http://hl7.org/fhir/StructureDefinition/Resource;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/StructureDefinition/Resource;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/StructureDefinition/Location;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://terminology.hl7.org/ValueSet/v3-PurposeOfUse;Bound_Ext;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/ValueSet/provenance-activity-type;Bound_Ext;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/ValueSet/provenance-agent-type;Bound_Ext;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/ValueSet/security-role-type;Bound_Exam;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/StructureDefinition/Practitioner;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/StructureDefinition/PractitionerRole;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/StructureDefinition/Patient;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/StructureDefinition/Device;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/StructureDefinition/Organization;references;
be-provenance;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-provenance;http://hl7.org/fhir/ValueSet/provenance-entity-role;Bound_Req;
be-scoreresult;https://www.ehealth.fgov.be/standards/fhir/StructureDefinition/be-scoreresult;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
